batch_id,sku,location_id,product_class,trust_flag,units_on_hand,unit_cost_usd,days_to_expiry,in_scope,days_weight,unsold_share,batch_value,score,band
LF-11040,SKU-0129,LOC-01,FOOD_AMBIENT,OK,41,9.54,84,N,,,391.14,,
LF-11025,SKU-0443,LOC-18,FOOD_AMBIENT,OK,12,4.37,247,N,,,52.44,,
LF-10386,SKU-0011,LOC-23,HEALTHCARE,OK,25,38.89,368,N,,,972.25,,
LF-11729,SKU-0953,LOC-21,HEALTHCARE,OK,18,20.17,360,N,,,363.06,,
LF-10218,SKU-0342,LOC-34,FOOD_AMBIENT,OK,22,3.58,184,N,,,78.76,,
LF-10965,SKU-0426,LOC-24,HEALTHCARE,OK,41,26.95,314,N,,,1104.95,,
LF-11018,SKU-0660,LOC-06,FOOD_AMBIENT,OK,11,10.59,190,N,,,116.49,,
LF-11520,SKU-0407,LOC-13,FOOD_AMBIENT,OK,15,8.56,83,N,,,128.4,,
LF-11035,SKU-0541,LOC-24,FOOD_AMBIENT,OK,26,11.87,254,N,,,308.62,,
LF-10656,SKU-0636,LOC-12,FOOD_AMBIENT,OK,10,2.04,324,N,,,20.4,,
LF-10942,SKU-0345,LOC-36,HEALTHCARE,OK,19,12.72,177,N,,,241.68,,
LF-11468,SKU-0333,LOC-26,FOOD_AMBIENT,OK,18,4.1,117,N,,,73.8,,
LF-10352,SKU-0467,LOC-10,FOOD_AMBIENT,OK,21,10.13,69,N,,,212.73,,
LF-11296,SKU-0870,LOC-15,FOOD_AMBIENT,OK,31,8.5,199,N,,,263.5,,
LF-11262,SKU-0258,LOC-35,HEALTHCARE,OK,27,23.68,399,N,,,639.36,,
LF-10678,SKU-0496,LOC-12,FOOD_AMBIENT,OK,33,0.73,146,N,,,24.09,,
LF-11815,SKU-1072,LOC-06,FOOD_CHILLED,OK,27,8.98,74,N,,,242.46,,
LF-10040,SKU-0833,LOC-12,FOOD_AMBIENT,OK,37,11.55,65,N,,,427.35,,
LF-11832,SKU-0175,LOC-08,FOOD_CHILLED,OK,9,7.14,76,N,,,64.26,,
LF-11900,SKU-1032,LOC-25,FOOD_CHILLED,OK,18,7.78,72,N,,,140.04,,
LF-10071,SKU-0156,LOC-03,FOOD_CHILLED,OK,243,8.98,87,N,,,2182.14,,
LF-11318,SKU-0641,LOC-16,FOOD_AMBIENT,OK,42,0.99,394,N,,,41.58,,
LF-10228,SKU-0081,LOC-06,FOOD_AMBIENT,OK,17,0.72,317,N,,,12.24,,
LF-11563,SKU-0379,LOC-18,HEALTHCARE,OK,56,16.52,266,N,,,925.12,,
LF-10194,SKU-0116,LOC-29,HEALTHCARE,OK,20,29.32,337,N,,,586.4,,
LF-11804,SKU-0575,LOC-14,FOOD_CHILLED,OK,7,10.38,87,N,,,72.66,,
LF-11775,SKU-0114,LOC-13,FOOD_AMBIENT,OK,104,11.61,225,N,,,1207.44,,
LF-10298,SKU-0321,LOC-18,FOOD_AMBIENT,OK,12,6.49,243,N,,,77.88,,
LF-10178,SKU-0599,LOC-04,FOOD_AMBIENT,OK,19,1.56,211,N,,,29.64,,
LF-11305,SKU-0278,LOC-12,FOOD_AMBIENT,OK,43,8.37,179,N,,,359.91,,
LF-10061,SKU-0797,LOC-22,FOOD_CHILLED,OK,32,7.36,79,N,,,235.52,,
LF-10311,SKU-0156,LOC-27,FOOD_CHILLED,OK,18,8.98,87,N,,,161.64,,
LF-11940,SKU-0370,LOC-06,FOOD_CHILLED,OK,61,10.28,70,N,,,627.08,,
LF-10720,SKU-0026,LOC-29,FOOD_AMBIENT,OK,13,10.08,178,N,,,131.04,,
LF-11860,SKU-0839,LOC-18,HEALTHCARE,OK,29,4.19,369,N,,,121.51,,
LF-10580,SKU-0475,LOC-29,FOOD_AMBIENT,OK,55,1.5,239,N,,,82.5,,
LF-11672,SKU-0288,LOC-32,FOOD_AMBIENT,OK,25,1.62,156,N,,,40.5,,
LF-11335,SKU-0963,LOC-06,HEALTHCARE,OK,23,5.1,280,N,,,117.3,,
LF-11101,SKU-0866,LOC-06,FOOD_CHILLED,OK,122,12.13,96,N,,,1479.86,,
LF-10125,SKU-1049,LOC-18,HEALTHCARE,OK,17,8.49,69,N,,,144.33,,
LF-11655,SKU-1082,LOC-32,FOOD_AMBIENT,OK,20,6.41,138,N,,,128.2,,
LF-10873,SKU-0586,LOC-12,HEALTHCARE,OK,6,33.12,116,N,,,198.72,,
LF-11871,SKU-0481,LOC-10,FOOD_AMBIENT,OK,23,7.61,262,N,,,175.03,,
LF-10247,SKU-0994,LOC-12,FOOD_AMBIENT,OK,23,7.32,93,N,,,168.36,,
LF-11774,SKU-0034,LOC-29,FOOD_AMBIENT,OK,18,1.54,196,N,,,27.72,,
LF-11488,SKU-0831,LOC-08,HEALTHCARE,OK,17,14.75,165,N,,,250.75,,
LF-11137,SKU-0461,LOC-13,HEALTHCARE,OK,19,23.34,85,N,,,443.46,,
LF-10495,SKU-0578,LOC-29,HEALTHCARE,OK,16,14.06,126,N,,,224.96,,
LF-11401,SKU-0002,LOC-25,HEALTHCARE,OK,28,13.22,399,N,,,370.16,,
LF-11797,SKU-0739,LOC-20,HEALTHCARE,OK,48,17.61,397,N,,,845.28,,
LF-11352,SKU-0714,LOC-19,FOOD_AMBIENT,OK,16,10.15,272,N,,,162.4,,
LF-10984,SKU-0604,LOC-08,FOOD_AMBIENT,OK,69,3.45,92,N,,,238.05,,
LF-11886,SKU-0537,LOC-16,FOOD_AMBIENT,OK,10,2.34,91,N,,,23.4,,
LF-10263,SKU-0257,LOC-07,FOOD_AMBIENT,OK,15,10.55,158,N,,,158.25,,
LF-10761,SKU-0441,LOC-19,FOOD_AMBIENT,OK,54,0.75,193,N,,,40.5,,
LF-10223,SKU-0848,LOC-35,HEALTHCARE,OK,84,37.0,324,N,,,3108.0,,
LF-11746,SKU-0304,LOC-36,HEALTHCARE,OK,71,18.93,248,N,,,1344.03,,
LF-10060,SKU-0055,LOC-13,FOOD_CHILLED,OK,53,12.94,94,N,,,685.82,,
LF-10314,SKU-0947,LOC-09,HEALTHCARE,OK,35,25.34,189,N,,,886.9,,
LF-10088,SKU-0472,LOC-17,FOOD_AMBIENT,OK,16,1.88,230,N,,,30.08,,
LF-11703,SKU-1081,LOC-13,HEALTHCARE,OK,17,18.52,166,N,,,314.84,,
LF-11167,SKU-0599,LOC-10,FOOD_AMBIENT,OK,52,1.56,334,N,,,81.12,,
LF-11849,SKU-0679,LOC-02,FOOD_AMBIENT,OK,29,3.79,218,N,,,109.91,,
LF-11943,SKU-0319,LOC-35,FOOD_AMBIENT,OK,48,2.23,363,N,,,107.04,,
LF-10065,SKU-0415,LOC-05,FOOD_AMBIENT,OK,34,2.97,197,N,,,100.98,,
LF-10812,SKU-1000,LOC-36,FOOD_AMBIENT,OK,25,7.52,78,N,,,188.0,,
LF-10283,SKU-0267,LOC-13,FOOD_AMBIENT,OK,15,5.8,68,N,,,87.0,,
LF-11073,SKU-0259,LOC-25,HEALTHCARE,OK,14,38.41,357,N,,,537.74,,
LF-11312,SKU-0993,LOC-32,FOOD_AMBIENT,OK,11,1.89,202,N,,,20.79,,
LF-10648,SKU-0940,LOC-35,HEALTHCARE,OK,44,14.56,167,N,,,640.64,,
LF-11191,SKU-0681,LOC-31,FOOD_AMBIENT,OK,36,2.74,129,N,,,98.64,,
LF-10750,SKU-0780,LOC-08,FOOD_CHILLED,OK,79,8.68,70,N,,,685.72,,
LF-11284,SKU-0001,LOC-02,FOOD_AMBIENT,OK,34,11.1,139,N,,,377.4,,
LF-11406,SKU-0695,LOC-07,FOOD_CHILLED,OK,42,5.74,62,N,,,241.08,,
LF-10281,SKU-0007,LOC-25,FOOD_CHILLED,OK,28,7.05,87,N,,,197.4,,
LF-11750,SKU-0209,LOC-21,FOOD_AMBIENT,OK,17,0.56,284,N,,,9.52,,
LF-11741,SKU-0964,LOC-03,FOOD_CHILLED,OK,8,10.11,92,N,,,80.88,,
LF-11443,SKU-1008,LOC-38,FOOD_AMBIENT,OK,21,8.8,67,N,,,184.8,,
LF-11103,SKU-0086,LOC-29,FOOD_AMBIENT,OK,8,1.38,216,N,,,11.04,,
LF-11178,SKU-0243,LOC-31,FOOD_AMBIENT,OK,56,9.81,204,N,,,549.36,,
LF-10197,SKU-0056,LOC-29,FOOD_AMBIENT,OK,25,10.84,163,N,,,271.0,,
LF-11620,SKU-0594,LOC-22,FOOD_CHILLED,OK,50,1.58,62,N,,,79.0,,
LF-10654,SKU-0030,LOC-03,FOOD_CHILLED,OK,25,7.11,139,N,,,177.75,,
LF-10637,SKU-0665,LOC-19,FOOD_AMBIENT,OK,35,9.31,253,N,,,325.85,,
LF-10030,SKU-0172,LOC-37,HEALTHCARE,OK,45,30.17,193,N,,,1357.65,,
LF-11913,SKU-0910,LOC-36,HEALTHCARE,OK,50,34.29,84,N,,,1714.5,,
LF-11154,SKU-0101,LOC-10,FOOD_AMBIENT,OK,20,3.77,149,N,,,75.4,,
LF-11394,SKU-0897,LOC-17,FOOD_AMBIENT,OK,25,2.71,217,N,,,67.75,,
LF-11497,SKU-1063,LOC-20,HEALTHCARE,OK,42,21.93,244,N,,,921.06,,
LF-11885,SKU-0136,LOC-09,FOOD_AMBIENT,OK,13,3.41,351,N,,,44.33,,
LF-11586,SKU-0039,LOC-28,FOOD_CHILLED,OK,44,14.95,69,N,,,657.8,,
LF-11300,SKU-0015,LOC-27,FOOD_AMBIENT,OK,16,9.09,203,N,,,145.44,,
LF-10907,SKU-0779,LOC-22,FOOD_CHILLED,OK,10,2.55,83,N,,,25.5,,
LF-10646,SKU-0378,LOC-16,FOOD_AMBIENT,OK,24,11.24,142,N,,,269.76,,
LF-10967,SKU-0563,LOC-06,FOOD_CHILLED,OK,74,4.29,93,N,,,317.46,,
LF-10869,SKU-0135,LOC-29,HEALTHCARE,OK,34,35.77,267,N,,,1216.18,,
LF-11456,SKU-0042,LOC-33,FOOD_AMBIENT,OK,16,7.58,119,N,,,121.28,,
LF-10927,SKU-0276,LOC-36,FOOD_CHILLED,OK,98,4.91,81,N,,,481.18,,
LF-11646,SKU-1060,LOC-10,FOOD_AMBIENT,OK,11,7.49,120,N,,,82.39,,
LF-11596,SKU-0559,LOC-13,HEALTHCARE,OK,36,5.92,136,N,,,213.12,,
LF-11632,SKU-0807,LOC-23,HEALTHCARE,OK,41,16.51,316,N,,,676.91,,
LF-11700,SKU-1070,LOC-25,FOOD_AMBIENT,OK,48,7.85,391,N,,,376.8,,
LF-11518,SKU-0443,LOC-31,FOOD_AMBIENT,OK,34,4.37,159,N,,,148.58,,
LF-11692,SKU-0157,LOC-09,HEALTHCARE,MISSING_EXPIRY,128,25.64,,,,,3281.92,,
LF-11768,SKU-0907,LOC-01,FOOD_CHILLED,OK,6,13.12,61,N,,,78.72,,
LF-10540,SKU-0409,LOC-20,FOOD_AMBIENT,OK,54,5.5,63,N,,,297.0,,
LF-11680,SKU-0691,LOC-35,FOOD_AMBIENT,OK,22,6.04,182,N,,,132.88,,
LF-11200,SKU-0110,LOC-03,FOOD_CHILLED,OK,18,2.09,78,N,,,37.62,,
LF-10913,SKU-1001,LOC-10,FOOD_CHILLED,OK,5,14.33,89,N,,,71.65,,
LF-11241,SKU-0798,LOC-07,FOOD_AMBIENT,OK,189,7.79,167,N,,,1472.31,,
LF-10551,SKU-0867,LOC-03,FOOD_AMBIENT,OK,29,1.57,114,N,,,45.53,,
LF-11091,SKU-0844,LOC-07,FOOD_AMBIENT,OK,5,1.76,305,N,,,8.8,,
LF-11932,SKU-0469,LOC-34,HEALTHCARE,OK,23,11.42,77,N,,,262.66,,
LF-11523,SKU-0308,LOC-02,FOOD_CHILLED,OK,37,10.7,65,N,,,395.9,,
LF-10693,SKU-0106,LOC-11,FOOD_AMBIENT,OK,37,11.4,239,N,,,421.8,,
LF-10843,SKU-0772,LOC-06,FOOD_AMBIENT,OK,8,6.52,245,N,,,52.16,,
LF-11575,SKU-0179,LOC-37,FOOD_AMBIENT,OK,5,3.74,83,N,,,18.7,,
LF-11870,SKU-0939,LOC-28,FOOD_CHILLED,OK,19,7.88,68,N,,,149.72,,
LF-10339,SKU-0920,LOC-32,HEALTHCARE,OK,51,36.42,186,N,,,1857.42,,
LF-11120,SKU-0879,LOC-09,HEALTHCARE,OK,14,15.63,215,N,,,218.82,,
LF-11823,SKU-0940,LOC-13,HEALTHCARE,OK,33,14.56,262,N,,,480.48,,
LF-11372,SKU-0913,LOC-34,FOOD_AMBIENT,OK,47,7.29,300,N,,,342.63,,
LF-11143,SKU-0623,LOC-23,HEALTHCARE,OK,55,20.07,359,N,,,1103.85,,
LF-10309,SKU-0588,LOC-24,FOOD_AMBIENT,OK,50,11.15,129,N,,,557.5,,
LF-10095,SKU-0567,LOC-27,FOOD_AMBIENT,OK,50,4.8,297,N,,,240.0,,
LF-10079,SKU-0618,LOC-01,FOOD_AMBIENT,OK,49,8.29,358,N,,,406.21,,
LF-11226,SKU-0568,LOC-24,FOOD_AMBIENT,OK,25,9.95,82,N,,,248.75,,
LF-11481,SKU-0754,LOC-38,FOOD_AMBIENT,OK,17,2.32,199,N,,,39.44,,
LF-10439,SKU-0651,LOC-23,HEALTHCARE,OK,41,4.6,265,N,,,188.6,,
LF-11737,SKU-1028,LOC-07,FOOD_CHILLED,OK,7,7.77,79,N,,,54.39,,
LF-11233,SKU-0455,LOC-33,FOOD_AMBIENT,OK,16,4.17,198,N,,,66.72,,
LF-10107,SKU-0782,LOC-36,FOOD_AMBIENT,OK,24,9.31,150,N,,,223.44,,
LF-11457,SKU-0291,LOC-21,FOOD_AMBIENT,OK,14,5.47,394,N,,,76.58,,
LF-10041,SKU-0040,LOC-20,HEALTHCARE,OK,45,17.38,128,N,,,782.1,,
LF-10784,SKU-0150,LOC-10,FOOD_CHILLED,OK,9,5.01,85,N,,,45.09,,
LF-11862,SKU-0147,LOC-13,FOOD_AMBIENT,OK,34,4.78,279,N,,,162.52,,
LF-10771,SKU-0829,LOC-01,FOOD_AMBIENT,OK,21,10.42,354,N,,,218.82,,
LF-11242,SKU-0850,LOC-29,HEALTHCARE,OK,50,23.22,364,N,,,1161.0,,
LF-10948,SKU-1050,LOC-30,FOOD_AMBIENT,OK,65,8.69,95,N,,,564.85,,
LF-11319,SKU-0567,LOC-20,FOOD_AMBIENT,OK,60,4.8,71,N,,,288.0,,
LF-11173,SKU-1015,LOC-16,FOOD_AMBIENT,OK,13,1.78,276,N,,,23.14,,
LF-11803,SKU-0980,LOC-32,HEALTHCARE,OK,33,26.97,363,N,,,890.01,,
LF-11256,SKU-0824,LOC-01,FOOD_CHILLED,OK,24,12.46,65,N,,,299.04,,
LF-11878,SKU-0960,LOC-06,FOOD_AMBIENT,OK,109,4.1,278,N,,,446.9,,
LF-11607,SKU-0142,LOC-10,FOOD_CHILLED,OK,26,3.75,80,N,,,97.5,,
LF-11649,SKU-0983,LOC-07,HEALTHCARE,OK,22,3.94,118,N,,,86.68,,
LF-11020,SKU-0355,LOC-02,FOOD_CHILLED,OK,15,14.33,92,N,,,214.95,,
LF-11234,SKU-0544,LOC-15,FOOD_AMBIENT,OK,62,10.3,131,N,,,638.6,,
LF-10510,SKU-0168,LOC-27,FOOD_AMBIENT,OK,41,7.61,175,N,,,312.01,,
LF-10663,SKU-0785,LOC-27,FOOD_AMBIENT,OK,48,10.22,302,N,,,490.56,,
LF-10258,SKU-0211,LOC-21,FOOD_AMBIENT,OK,37,8.0,249,N,,,296.0,,
LF-11670,SKU-0854,LOC-13,FOOD_AMBIENT,OK,15,7.54,333,N,,,113.1,,
LF-11628,SKU-0348,LOC-17,FOOD_AMBIENT,OK,16,9.76,391,N,,,156.16,,
LF-11302,SKU-0684,LOC-23,FOOD_AMBIENT,OK,70,7.24,281,N,,,506.8,,
LF-10103,SKU-0897,LOC-20,FOOD_AMBIENT,OK,36,2.71,73,N,,,97.56,,
LF-10728,SKU-0479,LOC-27,FOOD_AMBIENT,OK,57,10.48,246,N,,,597.36,,
LF-11569,SKU-0316,LOC-05,FOOD_AMBIENT,OK,15,11.61,153,N,,,174.15,,
LF-11260,SKU-0306,LOC-27,FOOD_AMBIENT,OK,19,11.63,105,N,,,220.97,,
LF-10723,SKU-0448,LOC-38,FOOD_CHILLED,STALE_COUNT,39,10.14,61,N,,,395.46,,
LF-11525,SKU-0806,LOC-18,FOOD_AMBIENT,OK,34,4.22,251,N,,,143.48,,
LF-11004,SKU-0330,LOC-37,FOOD_AMBIENT,OK,32,6.57,384,N,,,210.24,,
LF-11404,SKU-0684,LOC-12,FOOD_AMBIENT,OK,25,7.24,67,N,,,181.0,,
LF-11527,SKU-0623,LOC-20,HEALTHCARE,OK,47,20.07,338,N,,,943.29,,
LF-10504,SKU-0042,LOC-05,FOOD_AMBIENT,OK,74,7.58,285,N,,,560.92,,
LF-10458,SKU-0204,LOC-34,HEALTHCARE,OK,24,13.75,116,N,,,330.0,,
LF-11712,SKU-0625,LOC-18,FOOD_CHILLED,OK,24,10.56,61,N,,,253.44,,
LF-11556,SKU-0492,LOC-02,FOOD_AMBIENT,OK,36,3.28,160,N,,,118.08,,
LF-11694,SKU-0171,LOC-08,FOOD_AMBIENT,OK,34,2.85,389,N,,,96.9,,
LF-10453,SKU-0578,LOC-38,HEALTHCARE,OK,13,14.06,74,N,,,182.78,,
LF-11448,SKU-1007,LOC-07,HEALTHCARE,OK,7,9.51,292,N,,,66.57,,
LF-11128,SKU-0948,LOC-36,FOOD_CHILLED,OK,17,12.41,72,N,,,210.97,,
LF-11835,SKU-0662,LOC-10,HEALTHCARE,OK,32,27.02,157,N,,,864.64,,
LF-11852,SKU-0454,LOC-13,FOOD_AMBIENT,OK,32,2.37,167,N,,,75.84,,
LF-11699,SKU-0889,LOC-24,HEALTHCARE,OK,17,22.43,229,N,,,381.31,,
LF-11656,SKU-0543,LOC-18,FOOD_AMBIENT,OK,60,8.99,68,N,,,539.4,,
LF-10299,SKU-0748,LOC-09,FOOD_AMBIENT,OK,18,5.83,258,N,,,104.94,,
LF-11904,SKU-1090,LOC-18,FOOD_AMBIENT,OK,73,9.28,250,N,,,677.44,,
LF-11690,SKU-0645,LOC-23,FOOD_AMBIENT,OK,16,3.39,337,N,,,54.24,,
LF-11677,SKU-0328,LOC-23,HEALTHCARE,OK,27,30.84,229,N,,,832.68,,
LF-11339,SKU-0534,LOC-27,FOOD_AMBIENT,OK,29,5.32,247,N,,,154.28,,
LF-10440,SKU-0210,LOC-35,FOOD_AMBIENT,OK,13,7.98,83,N,,,103.74,,
LF-10343,SKU-0292,LOC-08,FOOD_AMBIENT,OK,11,9.68,285,N,,,106.48,,
LF-10552,SKU-0783,LOC-17,FOOD_AMBIENT,OK,33,2.42,133,N,,,79.86,,
LF-11758,SKU-0690,LOC-22,FOOD_AMBIENT,OK,61,11.55,149,N,,,704.55,,
LF-11549,SKU-0281,LOC-06,HEALTHCARE,OK,44,36.11,198,N,,,1588.84,,
LF-11381,SKU-0503,LOC-10,FOOD_AMBIENT,OK,23,2.22,112,N,,,51.06,,
LF-10368,SKU-0071,LOC-34,FOOD_AMBIENT,OK,36,1.3,354,N,,,46.8,,
LF-11754,SKU-0036,LOC-38,FOOD_CHILLED,OK,86,2.96,80,N,,,254.56,,
LF-11190,SKU-0766,LOC-37,HEALTHCARE,OK,7,36.84,195,N,,,257.88,,
LF-11252,SKU-1037,LOC-35,FOOD_AMBIENT,OK,25,6.09,209,N,,,152.25,,
LF-11084,SKU-0402,LOC-37,HEALTHCARE,OK,38,30.1,110,N,,,1143.8,,
LF-10573,SKU-0536,LOC-34,FOOD_CHILLED,OK,40,5.05,121,N,,,202.0,,
LF-10507,SKU-0581,LOC-34,FOOD_AMBIENT,OK,15,9.25,135,N,,,138.75,,
LF-10024,SKU-0259,LOC-12,HEALTHCARE,OK,19,38.41,357,N,,,729.79,,
LF-10234,SKU-0991,LOC-29,FOOD_AMBIENT,OK,24,9.9,136,N,,,237.6,,
LF-11490,SKU-0510,LOC-31,FOOD_AMBIENT,OK,154,11.39,362,N,,,1754.06,,
LF-11058,SKU-0122,LOC-07,FOOD_CHILLED,OK,48,10.9,82,N,,,523.2,,
LF-11857,SKU-0225,LOC-10,FOOD_AMBIENT,OK,15,6.0,102,N,,,90.0,,
LF-10564,SKU-1058,LOC-13,FOOD_CHILLED,OK,41,13.65,72,N,,,559.65,,
LF-11113,SKU-0755,LOC-18,FOOD_AMBIENT,OK,54,3.41,64,N,,,184.14,,
LF-11848,SKU-0886,LOC-16,FOOD_CHILLED,OK,32,9.68,109,N,,,309.76,,
LF-11074,SKU-1086,LOC-06,HEALTHCARE,OK,6,15.59,396,N,,,93.54,,
LF-10925,SKU-0180,LOC-08,HEALTHCARE,OK,18,13.57,348,N,,,244.26,,
LF-10403,SKU-0482,LOC-36,FOOD_AMBIENT,OK,34,1.07,199,N,,,36.38,,
LF-11216,SKU-0185,LOC-08,FOOD_CHILLED,OK,61,4.19,62,N,,,255.59,,
LF-11484,SKU-0443,LOC-21,FOOD_AMBIENT,OK,28,4.37,270,N,,,122.36,,
LF-10291,SKU-0745,LOC-07,HEALTHCARE,OK,272,4.84,81,N,,,1316.48,,
LF-11065,SKU-0609,LOC-37,HEALTHCARE,OK,24,26.92,333,N,,,646.08,,
LF-10317,SKU-0854,LOC-09,FOOD_AMBIENT,OK,39,7.54,279,N,,,294.06,,
LF-11495,SKU-0411,LOC-36,FOOD_AMBIENT,OK,43,11.35,213,N,,,488.05,,
LF-11560,SKU-0052,LOC-10,FOOD_AMBIENT,OK,6,5.66,252,N,,,33.96,,
LF-10867,SKU-1002,LOC-26,FOOD_AMBIENT,MISSING_EXPIRY,30,2.71,,,,,81.3,,
LF-11055,SKU-0210,LOC-04,FOOD_AMBIENT,OK,44,7.98,272,N,,,351.12,,
LF-10777,SKU-0723,LOC-37,FOOD_AMBIENT,OK,14,10.71,91,N,,,149.94,,
LF-11396,SKU-0299,LOC-17,FOOD_AMBIENT,OK,36,2.1,346,N,,,75.6,,
LF-10898,SKU-0750,LOC-02,FOOD_CHILLED,OK,16,13.59,62,N,,,217.44,,
LF-11115,SKU-0872,LOC-37,HEALTHCARE,OK,39,18.8,281,N,,,733.2,,
LF-11541,SKU-0851,LOC-06,FOOD_CHILLED,OK,20,7.62,67,N,,,152.4,,
LF-11222,SKU-0608,LOC-19,FOOD_AMBIENT,OK,14,10.11,79,N,,,141.54,,
LF-10389,SKU-0246,LOC-10,FOOD_CHILLED,OK,61,11.68,62,N,,,712.48,,
LF-11734,SKU-0610,LOC-03,FOOD_AMBIENT,OK,50,8.74,333,N,,,437.0,,
LF-11079,SKU-0249,LOC-08,FOOD_AMBIENT,OK,15,5.26,249,N,,,78.9,,
LF-11213,SKU-0585,LOC-37,HEALTHCARE,OK,38,28.55,328,N,,,1084.9,,
LF-10679,SKU-0784,LOC-34,HEALTHCARE,OK,28,8.85,289,N,,,247.8,,
LF-11622,SKU-1056,LOC-05,FOOD_AMBIENT,OK,13,4.31,221,N,,,56.03,,
LF-10006,SKU-0531,LOC-31,FOOD_CHILLED,OK,38,3.06,114,N,,,116.28,,
LF-10915,SKU-0049,LOC-02,HEALTHCARE,OK,19,22.99,184,N,,,436.81,,
LF-10971,SKU-1074,LOC-07,FOOD_AMBIENT,OK,16,3.52,97,N,,,56.32,,
LF-10226,SKU-0886,LOC-01,FOOD_CHILLED,OK,16,9.68,110,N,,,154.88,,
LF-11660,SKU-0075,LOC-02,FOOD_AMBIENT,OK,24,2.98,133,N,,,71.52,,
LF-10230,SKU-0008,LOC-14,FOOD_AMBIENT,OK,15,11.87,109,N,,,178.05,,
LF-11383,SKU-0208,LOC-26,FOOD_AMBIENT,OK,15,1.1,389,N,,,16.5,,
LF-10631,SKU-0107,LOC-23,HEALTHCARE,OK,41,5.86,396,N,,,240.26,,
LF-11214,SKU-1002,LOC-21,FOOD_AMBIENT,OK,119,2.71,84,N,,,322.49,,
LF-11125,SKU-0255,LOC-35,HEALTHCARE,OK,25,12.43,70,N,,,310.75,,
LF-10344,SKU-0639,LOC-02,FOOD_CHILLED,OK,16,10.4,107,N,,,166.4,,
LF-11301,SKU-0660,LOC-07,FOOD_AMBIENT,OK,10,10.59,200,N,,,105.9,,
LF-10087,SKU-0235,LOC-19,HEALTHCARE,OK,23,23.02,362,N,,,529.46,,
LF-11482,SKU-0138,LOC-27,FOOD_AMBIENT,OK,140,4.4,268,N,,,616.0,,
LF-11465,SKU-0890,LOC-14,FOOD_AMBIENT,OK,26,11.0,183,N,,,286.0,,
LF-11336,SKU-0517,LOC-38,HEALTHCARE,OK,37,31.82,371,N,,,1177.34,,
LF-10093,SKU-0058,LOC-25,FOOD_CHILLED,OK,18,8.66,78,N,,,155.88,,
LF-10811,SKU-0750,LOC-27,FOOD_CHILLED,OK,13,13.59,67,N,,,176.67,,
LF-11730,SKU-0048,LOC-26,FOOD_AMBIENT,OK,51,9.41,339,N,,,479.91,,
LF-11360,SKU-1065,LOC-04,FOOD_AMBIENT,OK,37,4.47,133,N,,,165.39,,
LF-11182,SKU-1079,LOC-08,FOOD_AMBIENT,OK,34,10.22,178,N,,,347.48,,
LF-10401,SKU-0418,LOC-13,HEALTHCARE,OK,24,12.24,150,N,,,293.76,,
LF-10143,SKU-0265,LOC-27,FOOD_AMBIENT,OK,123,3.89,241,N,,,478.47,,
LF-11533,SKU-0554,LOC-28,FOOD_AMBIENT,OK,24,5.48,101,N,,,131.52,,
LF-11866,SKU-0815,LOC-07,FOOD_CHILLED,OK,49,10.52,116,N,,,515.48,,
LF-10057,SKU-0213,LOC-21,FOOD_AMBIENT,OK,55,11.97,100,N,,,658.35,,
LF-11056,SKU-0402,LOC-06,HEALTHCARE,OK,95,30.1,147,N,,,2859.5,,
LF-10451,SKU-0277,LOC-09,FOOD_AMBIENT,OK,9,11.53,62,N,,,103.77,,
LF-11007,SKU-1084,LOC-22,FOOD_AMBIENT,OK,22,8.38,131,N,,,184.36,,
LF-11311,SKU-0781,LOC-28,FOOD_CHILLED,OK,23,9.94,72,N,,,228.62,,
LF-10018,SKU-0481,LOC-03,FOOD_AMBIENT,OK,65,7.61,228,N,,,494.65,,
LF-11920,SKU-0260,LOC-03,FOOD_AMBIENT,STALE_COUNT,49,11.02,389,N,,,539.98,,
LF-10787,SKU-0413,LOC-25,FOOD_AMBIENT,OK,12,11.59,210,N,,,139.08,,
LF-11665,SKU-0164,LOC-17,FOOD_AMBIENT,OK,43,1.94,100,N,,,83.42,,
LF-11207,SKU-0756,LOC-18,FOOD_AMBIENT,OK,20,11.69,273,N,,,233.8,,
LF-10415,SKU-0895,LOC-12,FOOD_AMBIENT,OK,26,4.33,128,N,,,112.58,,
LF-10608,SKU-0354,LOC-02,FOOD_AMBIENT,OK,25,6.43,192,N,,,160.75,,
LF-10672,SKU-1061,LOC-22,FOOD_CHILLED,OK,21,5.25,113,N,,,110.25,,
LF-11307,SKU-1009,LOC-38,HEALTHCARE,OK,44,36.24,203,N,,,1594.56,,
LF-10906,SKU-1045,LOC-05,FOOD_AMBIENT,OK,16,7.91,304,N,,,126.56,,
LF-10700,SKU-1057,LOC-05,FOOD_AMBIENT,OK,68,9.7,90,N,,,659.6,,
LF-11781,SKU-0632,LOC-27,FOOD_AMBIENT,OK,40,8.87,144,N,,,354.8,,
LF-11310,SKU-0778,LOC-34,HEALTHCARE,OK,47,33.47,219,N,,,1573.09,,
LF-11006,SKU-0303,LOC-25,HEALTHCARE,OK,68,34.14,149,N,,,2321.52,,
LF-10098,SKU-0618,LOC-13,FOOD_AMBIENT,OK,48,8.29,116,N,,,397.92,,
LF-11794,SKU-0433,LOC-11,FOOD_AMBIENT,OK,32,8.05,237,N,,,257.6,,
